tSNE1,tSNE2,tSNE3,Label
0.8656496,-9.970363,9.439715,1
2.4998693,-0.20790406,2.466079,1
3.9533415,-14.878163,6.9165545,1
-1.8443477,0.4502672,2.038314,1
-0.8614987,-1.3889762,6.132627,1
-11.207285,8.790497,2.5806031,1
5.0010486,14.679122,-5.068407,3
0.8027693,8.933698,-16.997093,3
-2.5294456,4.9873543,-20.406033,3
3.2142534,-12.817922,-11.380174,2
5.5935917,-15.836119,1.7520618,2
4.7279325,-11.570322,5.750725,1
4.395717,-21.31381,6.9464498,1
4.060399,-2.853193,5.9994283,1
-1.2405968,0.014745779,4.773659,1
-1.9427594,-18.204655,-5.6129794,1
2.994947,-6.444526,4.50408,1
2.1182575,-19.425514,2.9755964,1
3.3057852,-17.968437,5.281544,1
0.5022161,-16.624208,4.1240435,1
11.738766,8.605209,-7.7236323,3
5.3957844,8.52858,1.854964,3
2.2112849,8.665647,-13.272695,3
1.156325,13.903718,-9.747324,3
-0.64422673,8.225529,-16.015455,3
-13.885314,2.253315,10.29238,1
-11.434909,8.802138,2.658922,1
-8.334732,-4.6142573,10.026234,1
-13.483347,9.057349,1.413676,1
-11.884302,6.727568,2.8920956,1
-5.281231,4.291581,9.414174,1
2.089334,-5.554891,-1.4152435,1
-2.8294551,-0.036842793,12.897716,1
-10.144572,0.64961994,2.83509,1
1.7697214,-2.9995031,2.2622664,1
-1.8997699,8.842609,-10.473527,3
-1.212057,-14.388732,-5.36294,2
0.5194409,-10.24816,-13.94052,2
0.5876733,-10.592199,-14.619976,2
0.41454592,14.252794,-14.28624,3
2.734039,-13.183564,9.756961,1
0.171282,-15.985006,-1.4271575,2
-2.1332974,-12.823005,-8.797719,2
1.9761837,10.909972,-13.979109,3
-0.23090802,-13.12722,13.112162,1
3.101607,-11.766434,8.117948,1
4.074463,14.462023,-4.760645,3
12.659614,4.1519446,6.4886475,3
1.7649196,11.102991,-9.88322,3
2.7848713,15.313302,-7.1876097,3
-2.6350257,-7.526074,11.221646,1
-11.776614,4.9342747,5.571657,1
5.0109076,-8.703797,10.3741255,1
-1.5401038,-1.2667482,1.0578305,1
-6.5034127,-5.532478,8.614647,1
0.5793394,0.12577663,1.425576,1
-2.4370847,-6.607246,2.8630977,1
-1.26832,-7.772109,5.753739,1
1.7558602,8.193658,-16.816484,2
13.460199,10.260037,-3.324713,3
1.6827227,13.377279,-5.4772153,3
3.9498918,-20.076187,4.564252,1
-0.5931399,-14.16961,-3.9450784,2
1.1226735,-15.668544,-2.35617,2
4.8209057,11.517283,-2.403558,3
7.2433825,15.985258,-6.664388,3
6.8313746,14.365282,-6.3778887,3
-0.16564672,-18.661558,0.3511893,1
4.579313,-17.700958,4.7090936,1
0.2737172,-19.1124,0.18031046,2
-6.7231145,3.175366,11.586717,1
-7.825251,-0.12976936,5.2478766,1
4.384888,-12.708208,5.2117076,1
-6.0705385,-3.0823743,11.079872,1
5.2747912,-11.505137,7.4334426,1
1.1868576,-14.740441,-10.01666,2
-7.281291,-6.141632,5.756992,1
4.3351912,11.074057,-10.570245,3
-1.7157421,1.4835751,-18.807238,2
15.431139,9.819635,0.44027233,3
0.37742174,11.592134,-11.90614,3
-10.300333,0.52964306,0.16953948,1
1.0081537,-5.457139,-0.611347,1
3.279086,-5.6821556,0.14904359,1
-21.55733,1.1607952,3.0974324,1
-5.572637,-6.8242097,11.792212,1
-0.41595626,-4.7581058,-17.700169,2
1.4560392,-11.775068,-8.637793,2
-1.2838225,-4.467007,-14.977664,2
0.23551945,-21.38153,1.0471148,1
4.295254,-15.147188,1.3232942,2
0.9263959,-13.892009,-11.749918,2
0.82019395,-3.3219259,-18.840515,2
-0.56038034,-16.09105,-1.6773434,2
-15.684038,8.164663,3.300386,1
-9.985701,6.6603127,-0.8239473,1
-12.488754,-3.6787837,8.443338,1
-7.184471,-3.5626829,4.9660063,1
0.17297582,-0.46027592,13.700427,1
-8.02304,0.32811618,1.7995763,1
-15.808946,-1.8820016,-4.4690623,1
-11.930243,1.9770285,11.07856,1
-2.894424,8.122639,6.9490733,1
-19.645779,3.1871188,-4.3921094,1
5.381468,-20.289948,5.5829825,1
-13.804615,1.4429177,-2.0065012,1
5.4166565,-8.570836,8.114873,1
-12.830578,3.0095303,6.5899706,1
-10.351163,-3.675167,0.66255736,1
-23.093449,4.6882534,-8.674406,1
-22.563482,1.4943367,-1.1422672,1
2.6129868,-12.12786,-7.69285,2
-0.5780385,-7.595597,-17.535814,2
-4.060455,6.8351097,-14.124718,3
17.475473,3.8250415,1.5937414,3
0.37060365,-18.26558,-8.141007,2
1.1676394,-15.219863,-9.069747,2
0.1519051,0.60675305,-15.638731,2
0.064559594,12.360733,-14.160601,3
13.278604,8.67423,-4.229295,3
2.1031213,11.331538,-13.64367,3
0.19519895,-18.028715,3.1181154,1
4.5410204,-19.928219,6.9512033,1
1.2061996,-3.316141,10.091152,1
0.26460835,-1.5526109,12.669988,1
-17.224054,8.258375,-2.9206364,1
-8.56885,-0.96606445,5.3356357,1
-10.732854,9.153265,5.4682846,1
-3.7445846,1.0517894,14.062986,1
-0.096271195,-9.905561,11.622813,1
0.24416395,-15.732088,5.868475,1
-4.1952286,-4.509632,2.6882546,1
4.4303827,-15.207841,4.7215176,1
-0.0034812018,-1.3517712,11.500369,1
-14.945447,6.5723987,5.498747,1
-7.229824,0.15493397,7.9550257,1
-11.5959015,0.27000412,5.719758,1
3.7069175,-2.2854793,10.008766,1
1.248736,-11.7968025,11.641812,1
2.966312,-13.231654,-11.196913,2
-0.3822898,-15.268532,-8.684185,2
-9.095837,9.86023,6.57507,1
-7.991826,0.57075197,2.233598,1
-12.401678,-0.773597,-5.629131,1
1.2019258,-9.6388855,9.48054,1
-14.831882,0.8733911,-0.18664438,1
5.5025344,-13.189844,6.4671493,1
-9.556686,-1.4605178,-3.17321,1
0.5718661,-17.795218,-8.187003,2
-0.40502194,-19.91145,1.4178703,2
-0.01615699,-9.698849,13.333047,1
-0.696829,3.3068728,-15.120122,3
8.156627,13.547822,-1.8334166,3
-0.84518874,14.167457,-14.018403,3
-11.9616165,-1.6799394,6.2309995,1
2.7973015,1.162703,3.4138706,1
0.7942048,-1.5777589,10.799543,1
-5.1867123,-4.1633554,12.32463,1
-23.477093,2.6831987,-3.7535894,1
-26.121206,1.659538,-6.2933216,1
-20.86291,4.051288,-7.5770617,1
-22.996677,6.111348,-6.7566648,1
-20.694494,-0.91058046,-5.1277885,1
-16.791693,0.021098705,-7.5452347,1
-14.713147,5.698203,3.7184224,1
-18.781328,4.744929,1.3582915,1
1.1383506,-1.459456,3.869133,1
-1.3291922,-11.501598,-11.416194,2
0.42637846,-9.896399,-11.832257,2
0.7820424,11.854107,-5.7570767,3
2.5198157,11.857875,-11.975729,3
2.5082972,12.325075,-13.0689,3
17.049675,3.3391204,7.712994,3
11.926416,9.080704,2.8217309,3
-20.154057,1.4157525,-2.3543024,1
-15.728941,9.197849,0.51441735,1
1.1404936,-3.1998026,7.9806204,1
1.7903459,-3.1675556,7.955592,1
-10.312111,9.01581,0.49203482,1
3.7158008,10.310043,-5.683159,3
11.965863,8.047748,-5.5069413,3
-20.81523,1.1149424,-5.1497903,1
4.1604605,-1.148223,2.9138918,1
-20.80397,4.951295,1.1491572,1
-25.163363,2.3641546,-2.312825,1
-18.39622,2.7296362,1.1669995,1
-21.586433,2.7572565,-7.4883227,1
-23.214525,6.4455743,-8.415936,1
-22.723234,3.2901337,2.2741232,1
-21.70352,7.363894,-7.820704,1
1.601574,-13.427057,-11.98901,2
2.5777748,-9.11196,-13.617845,2
-0.26292878,-12.173491,13.313654,1
3.3822596,-12.225156,12.76891,1
1.1747109,-5.820842,13.023141,1
1.2747426,-9.409744,15.9910555,1
-3.9537673,1.7727032,2.6458566,1
2.6041362,-8.726284,-12.396118,2
-7.1430397,-4.6672273,8.102139,1
-16.252739,-0.7215634,-7.579474,1
-0.45562223,11.992104,-10.994709,3
-0.28120112,-16.631067,-7.911955,2
-0.39111504,-4.803727,-17.712347,2
0.26270753,9.995887,-16.712795,3
-21.972889,6.008168,-9.151811,1
4.5329804,13.246323,-13.57158,3
6.207059,13.889031,-4.7088313,3
5.6483874,9.059302,-4.254788,3
1.3651787,4.1250424,-17.42023,3
5.07829,11.838085,-12.112517,3
14.557815,8.979759,0.70450526,3
3.796305,10.742456,-14.063895,3
9.271003,10.084737,4.199497,3
-6.5150175,1.562155,-3.7923853,1
-0.28920102,-8.525027,0.49463823,1
-6.8738666,0.0023453273,8.250373,1
-7.345417,3.653712,4.452766,1
-21.185717,9.190435,-4.120708,1
-13.272122,2.1510851,-6.2070584,1
-14.050738,9.591727,1.9798815,1
2.7103004,9.571669,-13.237147,3
13.189457,3.7414625,1.5954102,3
3.3564675,11.352648,-9.715694,3
8.706046,13.982838,-7.3076463,3
4.960642,11.722786,-11.958652,3
10.088392,8.417963,-1.3497788,3
-17.408243,-2.8955138,-2.9711666,1
10.987468,4.3178062,-6.195315,3
16.782797,-2.6748004,2.3187008,3
19.86632,-1.5541397,9.256316,3
10.137405,5.389102,-0.39476508,3
26.039991,-7.8905897,11.083703,3
19.59279,3.8224509,1.2454504,3
6.754513,7.0406146,4.0506296,3
3.4315135,14.7261915,-6.5090714,3
12.854722,0.87364084,2.9253552,3
15.999796,-5.1844745,4.9197283,3
13.882865,-0.66213775,7.163639,3
11.445613,13.34114,-6.4458785,3
-26.81022,3.5805182,-5.906886,1
-21.024704,-1.3221067,-1.9793582,1
-23.680244,7.557801,-6.6208334,1
-23.340376,2.0278134,-3.6725392,1
-17.50178,4.319052,0.37808916,1
-21.490082,3.342467,-6.9579334,1
2.2697215,-3.0156388,-16.060495,2
-0.028116075,-3.0191407,-18.577116,2
-2.2146137,-17.574621,-8.546882,2
3.693007,-15.931618,-0.29039878,2
-1.5750184,-18.574429,-0.8413255,2
-0.7516445,-13.796334,-7.920489,2
-19.667448,5.8831406,-6.0873885,1
-6.312261,1.2986432,8.688659,1
-15.291494,0.36837703,0.20001036,1
-8.0868025,-5.105151,2.3821466,1
-14.893577,8.347689,-2.3079438,1
3.2896655,-13.211252,12.015929,1
-2.3547843,-6.553488,14.709617,1
3.1522615,-17.488485,4.3990374,1
4.381727,-7.845888,6.0249825,1
-2.9824786,-6.893961,3.84539,1
4.0452123,9.587109,-10.562931,3
-4.1918592,-6.9689703,7.6410456,1
-18.50601,4.2531757,-2.697035,1
-16.015993,3.7267632,0.31099665,1
-13.895282,-0.1163013,-0.15448213,1
-10.435452,6.8143616,0.77858007,1
6.654847,7.2419353,3.6494923,3
20.508297,-1.8868204,5.08235,3
12.772222,11.849017,-6.7006235,3
1.7475927,16.893051,-7.165003,3
0.71455306,-20.137754,-3.7721424,2
0.6749571,-1.5977813,2.5396538,1
2.1080003,-14.257783,5.23051,1
1.3642852,-19.465736,-0.40969023,1
0.2090732,-16.734499,8.312539,1
-3.0637276,1.1334152,9.347222,1
-2.11264,-4.431916,7.3054748,1
-8.88299,0.6604423,4.4804134,1
-8.517608,9.706774,6.876199,1
0.29447725,-1.5684401,0.49083194,1
1.4491471,-10.297536,7.069315,1
-11.411463,7.6004024,9.223136,1
2.3937593,-14.077853,10.270645,1
0.6403586,-6.343659,4.8711724,1
0.6837327,-17.42712,-7.3741603,2
0.2528527,-16.894274,3.431676,2
-5.862494,1.9333533,-2.8529022,1
-2.9423769,-17.442093,-4.6519804,2
-0.11653344,-2.02412,-15.409612,2
-2.4823844,-6.693164,2.6199014,1
0.94607306,-18.017124,3.9440513,1
-1.1616849,-4.210818,9.159192,1
0.27424327,-12.659412,-9.972171,2
0.4398086,-19.470098,-3.756699,2
3.4429505,8.280408,-4.1607237,3
-1.6779687,9.721018,-10.093211,3
0.5853879,8.697685,-17.325327,2
-0.024650963,8.510247,-10.918099,3
-0.48510107,13.289348,-14.1503315,3
19.156837,4.8940163,0.9097008,3
1.1423551,4.786536,-16.586546,3
10.641171,13.15606,-1.9710412,3
-6.831526,3.770755,11.354266,1
-13.428686,-2.9966471,9.122572,1
-23.776709,5.8138824,-1.1549224,1
-12.660609,0.26997548,-5.17018,1
-5.5920806,-1.6487718,4.76826,1
-10.670189,-1.9539555,0.07185078,1
-1.6484734,-2.6432602,5.2505436,1
-1.8551562,-7.874728,10.253455,1
-13.042948,0.4143785,-5.117968,1
0.15447801,6.741875,-15.832487,2
-2.254986,4.015368,-18.44041,2
2.1086042,12.437059,-12.9527235,3
3.2955816,10.245513,-14.431059,3
8.642517,9.53515,-7.2821856,3
1.8857483,2.0026295,5.624393,1
0.61193866,0.08247936,8.692985,1
-6.5826445,-5.0101767,4.962303,1
-22.214422,1.8507899,2.4698288,1
-0.08575175,-1.4408097,1.2077905,1
-8.390568,-3.7259634,7.7795343,1
-15.485734,-0.06221079,-3.0530171,1
-0.05510645,-18.461079,8.12153,1
3.5182433,-2.5006795,3.2503557,1
-2.3071523,-18.768866,-2.4025054,1
-0.1997865,-18.383228,0.50678957,2
4.213049,-17.534521,6.612957,1
-1.2224214,-3.7233179,12.1783,1
-11.482954,0.41344827,4.6067486,1
-24.906626,1.167854,-5.807254,1
-14.8943405,2.6963964,4.0790596,1
-22.352669,0.38619867,-1.0466632,1
-19.155628,0.087715074,-4.447926,1
-13.196225,2.9957926,7.710475,1
-13.259957,1.6756248,9.678787,1
1.6162541,-18.255272,-1.0423177,2
1.9337071,-17.108398,-2.883199,2
-8.004339,-1.9175128,7.675733,1
-5.2620683,2.771652,2.1070971,1
0.43938655,-10.569491,8.538525,1
-15.7973585,7.2788363,-5.063956,1
-14.641225,9.508889,3.3671315,1
-2.4691772,4.7153997,4.3894644,1
-7.484912,5.024007,11.377232,1
0.10818932,-1.046346,10.986775,1
-15.907366,-2.4680634,3.6284714,1
-11.523169,7.799846,-1.087151,1
-17.780731,3.116104,-8.96573,1
-0.20265855,-2.4987376,8.586795,1
4.3540792,-1.803564,3.2430797,1
-11.334221,5.303994,9.119392,1
-11.901242,4.5780225,0.739072,1
-18.150839,6.019537,-1.2053999,1
-11.918353,4.4237976,-2.455211,1
-20.37575,-3.4481091,2.9075084,1
-19.582628,7.11904,-6.4514074,1
-9.667536,-0.5390293,11.581841,1
-2.1827734,10.213077,-15.203579,3
-5.013191,-3.7327166,-2.197589,1
-2.355017,-14.224992,-11.341791,2
1.259984,-20.916279,0.4379714,1
-11.561048,4.011918,-5.7440834,1
-13.041976,2.7404242,-5.693543,1
-12.972114,3.4768043,-3.335573,1
-13.794213,-0.731914,10.266896,1
-9.858947,1.1402673,8.799093,1
-19.85762,-0.690369,4.603736,1
-20.048487,3.6306238,-7.2815733,1
-9.627286,8.949296,0.5307235,1
-23.372543,0.11995999,-6.5704403,1
-14.8146925,2.2994525,2.3830373,1
-11.5258,3.979821,-5.70187,1
-20.74449,3.6471517,-3.9215317,1
-11.704451,3.3632631,-3.5910845,1
2.4987228,-9.349603,11.008102,1
-1.573963,10.526102,-12.943225,3
1.5244242,-10.967675,8.278528,1
0.66545296,-19.552303,6.25001,1
1.5381143,1.8615628,5.595121,1
3.4994302,-4.186921,7.2989116,1
-3.6106935,1.5999454,-18.4128,3
2.5839598,8.380787,-10.793805,3
2.695688,13.909058,-15.085433,3
-0.31885618,3.0942256,-13.918379,3
0.76531315,5.3866158,-15.756376,3
-1.1492959,8.11078,-17.822313,3
-1.8165447,13.604264,-13.978871,3
18.17425,-6.0315814,2.347678,3
-3.8410141,5.7681723,-15.359766,3
5.397863,11.788389,-5.833372,3
-0.3383312,-3.8882732,2.6090345,1
-14.048893,5.2813597,3.6597424,1
4.657434,-4.4352703,9.605574,1
1.0841717,-8.308846,10.312475,1
1.4611406,-17.776527,1.5094863,1
2.92462,-16.654707,3.3732355,1
2.3127735,-14.979488,4.9228473,1
4.9162936,-14.741283,2.8062065,1
-0.0121384505,-10.555923,-13.046271,2
-2.4980423,7.5841894,7.0315175,1
-1.1861863,-1.8654716,1.6098344,1
-16.327497,0.40018368,-1.3198992,1
-0.63496596,-5.917888,14.342946,1
-8.582268,1.4934428,-5.948937,1
-5.0028677,3.0343838,-0.037218485,1
4.765983,-8.108922,10.887298,1
-3.0583858,-6.027826,8.09515,1
-3.664133,-6.240444,10.488347,1
1.4199301,-6.377221,7.708257,1
2.2340496,-3.4047124,-16.342567,2
-0.3821698,-7.4424014,14.288153,1
-19.250212,0.5900217,-4.674508,1
-20.559004,0.37976348,-6.006126,1
-18.062014,2.1250348,2.9943044,1
-11.932116,3.0582678,9.329266,1
-15.864177,-4.635369,1.0788064,1
2.0568254,-7.1845293,5.2508283,1
3.8932745,-15.6384945,7.86455,1
0.6120653,-13.445853,-5.228803,2
0.30477348,-15.404319,9.573816,1
4.419258,-14.599526,4.6432843,1
12.2233515,2.385664,5.586498,3
3.9818919,9.473505,-10.688476,3
4.8530188,9.741979,-10.763086,3
7.852278,8.918657,4.2907887,3
-6.1829433,5.2730026,5.190874,1
-21.950356,2.4051406,0.13007556,1
-19.404106,-1.1815069,-4.511103,1
-15.701989,8.927134,0.5271341,1
-16.045023,-2.2705252,3.7352312,1
-20.14518,7.0441256,-4.4248047,1
-18.319715,2.177415,1.4789481,1
2.0749116,-18.047295,-5.5881376,2
-0.7111726,-4.4650083,-14.965989,2
0.10446599,10.394112,-15.924348,2
0.604079,-4.3132887,-14.494487,2
-25.245,2.2042916,-4.181704,1
-3.1449127,-5.1777606,14.253156,1
-17.162783,1.2141838,-2.4785357,1
-19.967424,5.926054,-2.1535676,1
-10.982666,6.440287,8.643385,1
-12.774541,-4.3295145,-2.7594724,1
-9.962765,-1.1219206,3.0706959,1
-19.147814,3.6961744,-6.1359034,1
-17.09212,5.9425793,4.845958,1
4.0871477,11.962793,-3.3925776,3
-1.6399491,11.731778,-16.42541,3
7.0733833,8.340971,-10.240122,3
1.04665,13.087954,-14.896622,3
-12.119477,-0.099594556,12.075138,1
5.4888883,8.875959,-1.6072258,3
-0.917749,-6.0008435,3.42575,1
1.2836022,-12.564351,-7.983741,2
3.0017037,-3.9817996,6.81542,1
1.5983329,-2.1012902,2.623184,1
-2.94304,-2.6388986,8.100751,1
-1.1590472,-11.179383,-9.774376,2
17.725883,3.4141886,0.98434854,3
21.165369,-7.5963244,4.930959,3
15.586028,0.4142962,8.294028,3
14.228267,-1.1920916,6.653299,3
18.063683,-1.6717422,5.4945736,3
-1.207536,-16.064257,-10.704328,2
0.69759023,-19.719881,-4.1916404,2
-1.4749148,-14.870074,-6.463195,2
-7.47733,-4.4452195,0.69093305,1
-6.3577676,1.5418752,5.400916,1
-16.868504,8.219972,1.1164459,1
-24.233755,4.8915844,-8.590232,1
-16.805473,1.3953196,9.560736,1
-17.323294,0.6237692,0.545314,1
-18.074146,2.5360281,3.4150696,1
15.551469,0.50121874,8.378172,3
6.7118487,17.507965,-4.6082044,3
10.384631,2.477502,0.91177154,3
2.1768303,9.8155365,-10.331099,3
-0.6247313,-15.262097,-7.459104,2
0.99822944,4.429021,-18.04355,3
-2.5881574,10.028612,-15.241163,3
-15.947424,8.371356,-3.465939,1
-25.434761,4.459627,-4.5326304,1
-14.149271,5.1320353,9.034377,1
-24.377508,5.9328556,-9.219977,1
-14.471665,10.370722,-1.7061965,1
-16.483027,-0.6633196,-7.2691436,1
-15.267713,-4.5161986,-2.3362865,1
-8.762574,0.8076138,4.2828116,1
-9.148759,3.0773087,3.2525215,1
-8.346479,-2.0329463,7.3115745,1
-0.2387954,-15.659136,10.824279,1
-8.715859,-2.2707872,4.248322,1
-5.0877876,-6.1550965,11.851238,1
4.079301,-16.06577,0.1387718,1
0.0077012526,-5.5757957,3.7030098,1
15.000034,-5.6367474,5.522562,3
13.983186,3.3504963,-3.5241578,3
21.652548,-7.713044,6.906399,3
19.990149,0.79978967,8.085899,3
15.42941,-5.4602203,5.331634,3
18.498787,-2.9974818,8.553198,3
22.15108,-5.318169,9.631824,3
12.950666,11.224472,-0.49543,3
1.3834534,-7.932783,-13.789207,2
2.4559402,-6.111381,-16.248957,2
0.78995705,1.6726608,-17.157707,2
5.802135,10.029457,-11.958638,3
21.711325,-4.543057,5.2283263,3
17.143578,5.1082153,6.633047,3
0.14110951,3.5963666,-18.102371,2
1.5669831,-5.000631,-16.724945,2
0.9115061,14.3544655,-8.212161,3
2.6798518,-9.67761,-11.632504,2
13.050194,5.1882496,1.0904454,3
-1.1706679,-10.434514,-11.668501,2
1.2319981,15.312181,-9.095763,3
12.984924,10.325746,5.072199,3
-12.968374,-0.6073746,2.4906607,1
4.720219,-6.91149,8.054881,1
-1.3519621,-18.89399,-2.7928782,2
0.58415264,-6.331403,5.634859,1
3.770835,-21.174623,3.84921,1
-2.9751065,-2.5757227,2.2428608,1
0.83221,-6.365515,5.0567007,1
0.8667913,-12.664094,11.757045,1
-18.314682,-2.3783057,-2.648838,1
-4.4767838,3.8114448,10.59771,1
-4.1361265,-1.9334364,6.629606,1
2.5686915,14.990026,-12.210453,3
5.0194016,16.13639,-7.83611,3
4.2442293,-11.433221,6.374538,1
1.999565,-19.074226,-6.5972395,2
-5.1337104,1.5644791,8.271828,1
0.46660364,-7.162644,12.431592,1
3.5864081,-15.662838,7.2282386,1
-1.5346069,-18.351122,-6.186284,2
-1.2305889,-15.715126,-4.3091264,2
3.3898528,-16.767008,3.391828,1
2.3059478,-20.685905,4.8666544,1
3.8108683,-21.208935,3.9315312,1
4.3622537,-17.819899,-0.16371664,1
1.7761604,-19.532595,-5.9096527,2
5.2915773,-15.771132,0.0018686281,1
-1.153202,-9.842629,-14.197559,2
-0.34463,12.301114,-8.617792,3
-0.90395176,5.5368595,-17.453745,2
-1.9236431,10.657567,-11.837971,3
-1.9682214,-17.07772,-5.5120864,2
0.18329075,-13.919198,-5.6730695,2
-2.5221446,4.9503965,-20.384516,2
-1.4887487,11.869083,-14.7477255,3
11.925066,8.0693655,-7.322382,3
4.836025,9.340502,-11.295829,3
5.334914,14.877304,-7.494047,3
1.209289,13.078356,-14.407264,3
-9.154036,-2.3709548,1.1402946,1
-16.19079,-3.5593135,3.9979708,1
-15.027027,9.71979,1.9863211,1
-0.83786994,-4.6219435,1.91102,1
-6.868929,4.542379,-0.28688118,1
-7.037676,5.5006523,-1.5798855,1
1.0010451,-12.977825,10.633272,1
-2.055131,-13.454464,9.148447,1
2.0697372,-19.992964,6.1018314,1
18.202337,3.9685555,1.1363429,3
10.404172,14.742453,-2.6397624,3
6.039012,13.275004,-2.2147655,3
17.35587,7.2644153,5.6587596,3
0.40412793,-5.1492314,-13.191338,2
1.8223406,-13.492764,-9.636294,2
-1.8894292,1.8824644,-20.330332,2
4.246488,-17.430264,0.39900753,2
2.8720732,9.303863,-8.804873,3
8.808926,6.698101,-1.058907,3
10.298126,4.6936784,4.73847,3
17.645823,5.97473,3.1632714,3
0.14353679,2.7929611,-19.075012,2
-1.2331482,13.71479,-8.895089,3
-2.5307105,6.7710814,-17.91669,2
-22.334444,3.8082523,-5.4294133,1
-19.08407,2.018969,0.6094906,1
-12.897676,1.6818976,8.763475,1
-17.867254,3.583277,-6.098808,1
10.60166,5.4249244,-0.36313295,3
-0.22648653,8.468669,-10.872365,3
8.090633,5.423575,-0.007915551,3
6.9105883,12.847891,-4.8175774,3
15.810618,-0.6349291,0.07536063,3
22.766964,-4.234032,3.7739234,3
15.831851,0.7054074,8.574292,3
1.7441552,1.3971629,4.337021,1
-2.3540108,-1.539844,6.572795,1
2.405994,-17.133228,5.469023,1
4.008113,-19.714897,6.2553,1
12.701431,4.542834,-0.22483695,3
6.0570455,12.452588,-1.8718218,3
10.054263,14.037414,-2.8854485,3
10.208461,14.964619,-1.9759617,3
12.43737,-1.9972656,0.86167085,3
-5.571107,-6.2393165,11.155256,1
-2.9252007,-2.8006482,8.056929,1
1.05854,-6.4999027,2.4737446,1
-5.967383,3.658265,-0.7837171,1
-15.550061,3.0706131,3.3561103,1
-10.264287,1.4561254,12.346857,1
-4.013439,3.9799936,11.141116,1
-19.312616,9.265796,-3.9408174,1
-3.8501785,0.14216577,0.92405355,1
1.6989821,-4.394638,12.749156,1
-19.152712,5.6202903,2.5951118,1
-11.815291,1.841244,-2.8666039,1
-8.387813,-0.11508565,11.9707155,1
-3.3237102,1.8944119,0.077962935,1
-15.37623,1.7645319,-2.511217,1
2.428115,-1.4884381,3.1048875,1
-6.832816,-4.7858095,13.17762,1
-1.0529733,-2.8057718,0.05948403,1
17.368553,3.6736143,5.804636,3
-8.593921,5.418599,10.868792,1
-23.002857,6.0699134,-2.4035537,1
-19.946785,-3.2336004,3.0452867,1
3.7961237,-1.9529706,6.0044026,1
-14.422103,6.0492387,-3.995808,1
-16.616556,4.937398,6.7850704,1
-11.523908,5.0896983,8.797251,1
-10.070967,6.4031982,-1.2682592,1
-13.3349495,-4.847334,4.6924734,1
-17.792973,7.273958,-6.265798,1
-20.316832,5.558924,-2.3511777,1
-15.441084,5.9612885,2.8266773,1
-14.411426,5.8841915,6.4022264,1
-11.668374,1.831894,11.213009,1
-13.52453,8.014452,1.430305,1
-12.833904,10.52589,3.2066133,1
0.74517053,-12.971646,-8.630242,2
-4.5381203,1.0674566,10.58184,1
-16.475433,3.6278188,-0.7885067,1
-17.433592,0.6304467,1.2966218,1
-17.612581,5.200145,1.3560148,1
-15.65464,0.61178166,-0.44310316,1
-15.53274,0.054016493,-2.6993139,1
3.9759161,-17.509794,4.3262057,1
-8.837659,-2.239313,4.6714635,1
3.039519,-4.053927,6.695623,1
-0.5780488,-6.1978955,11.623922,1
2.6173146,-21.1492,-0.70611405,1
-24.22279,5.7876143,-9.246426,1
1.7751094,-0.83457166,6.2493157,1
-15.629495,-4.082443,4.174179,1
-15.132844,6.2408915,3.945786,1
-6.005848,-6.3115153,2.5528014,1
-1.9072541,-13.0456705,-8.8064375,2
-7.862276,-1.6902298,5.2379103,1
3.5638063,-13.972887,8.1988,1
-1.0726682,-18.3953,1.7963196,1
1.8708973,2.031657,5.4379597,1
-5.473085,-6.2302747,7.7443438,1
4.6634054,-7.26802,6.713002,1
15.19727,-3.3912616,7.7675524,3
12.431805,2.545019,0.67426085,3
21.104374,-6.743783,11.450537,3
0.3153143,2.4711816,-17.665194,3
11.540063,13.978043,2.7906048,3
5.977779,10.525176,-12.056878,3
8.802468,7.4565153,-3.8603315,3
17.307825,6.3975854,-4.6584263,3
20.29099,-3.3137803,4.9204383,3
10.287448,9.681536,3.8340406,3
3.0192835,-10.818385,-15.146754,2
-2.1398103,-13.858479,-8.132274,2
-3.0024338,8.828626,-14.042609,2
-1.4853333,10.840635,-13.266082,3
1.9148964,9.051653,-13.857438,3
1.7440834,11.127966,-4.467482,3
6.444768,12.321916,-1.884605,3
14.237661,5.0845385,-4.434655,3
-0.51765513,-16.569397,-6.860506,2
-1.8754741,4.725968,-18.320734,2
1.7438458,-10.992671,-13.390446,2
-3.1816676,3.400652,-15.696687,3
-1.0025231,-3.316854,-15.08671,2
9.778953,6.795065,-4.8897457,3
-1.4141526,10.6396885,-12.636319,3
-9.853867,5.457076,9.932904,1
-16.316565,0.58959913,1.6400305,1
-2.8704205,-2.332158,5.980919,1
-13.307097,-0.9887795,3.2589662,1
-22.367334,2.6493366,0.17797145,1
-15.791334,7.748989,-3.3526635,1
-2.5359294,5.054173,5.620629,1
-13.184353,3.165617,7.835577,1
-16.862036,-2.5613806,-4.059402,1
-11.773373,1.8246039,6.3042483,1
4.210182,-16.892319,8.215955,1
1.0175143,-6.2513437,10.635941,1
6.106352,-13.337191,4.178865,2
1.894781,-0.09288146,5.685491,1
-9.594085,0.1963208,-2.3063805,1
-9.573411,4.8482523,-1.4296273,1
-11.598079,9.070821,-3.407658,1
-5.891207,4.1872363,4.3180566,1
-20.012304,4.1726947,-4.610109,1
-7.005922,-2.4527457,1.6564362,1
-1.6793263,-11.183946,-13.420398,2
